kind,net,start_x_mm,start_y_mm,end_x_mm,end_y_mm,width_mm,layer,diameter_mm,drill_mm,start_layer,end_layer,via_type
via,OUT2_SWITCHED,80.890300,19.735700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT2_TMR,81.250000,25.850000,81.250000,26.866200,0.200000,B.Cu,,,,,
segment,OUT2_TMR,81.254900,26.871100,81.250000,26.866200,0.200000,B.Cu,,,,,
segment,OUT2_TMR,82.455000,26.871100,81.254900,26.871100,0.200000,B.Cu,,,,,
segment,OUT2_TMR,82.455000,26.871100,82.821100,26.871100,0.200000,F.Cu,,,,,
segment,OUT2_TMR,82.821100,26.871100,83.900000,27.950000,0.200000,F.Cu,,,,,
via,OUT2_TMR,82.455000,26.871100,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_BST,20.750000,50.913800,21.106000,50.913800,0.200000,B.Cu,,,,,
segment,OUT3_BST,20.750000,51.930000,20.750000,50.913800,0.200000,B.Cu,,,,,
segment,OUT3_BST,21.106000,50.913800,21.630400,50.389400,0.200000,B.Cu,,,,,
segment,OUT3_BST,22.026500,6.323500,22.100000,6.250000,0.200000,F.Cu,,,,,
segment,OUT3_BST,22.026500,7.231800,22.026500,6.323500,0.200000,F.Cu,,,,,
segment,OUT3_BST,22.026500,7.231800,23.061400,8.266700,0.200000,In4.Cu,,,,,
segment,OUT3_BST,22.217400,24.975300,22.217400,40.913800,0.200000,In4.Cu,,,,,
segment,OUT3_BST,22.217400,40.913800,22.296900,40.993300,0.200000,In4.Cu,,,,,
segment,OUT3_BST,22.217400,41.571200,22.217400,49.802400,0.200000,In4.Cu,,,,,
segment,OUT3_BST,22.217400,49.802400,21.630400,50.389400,0.200000,In4.Cu,,,,,
segment,OUT3_BST,22.296900,40.993300,22.296900,41.491700,0.200000,In4.Cu,,,,,
segment,OUT3_BST,22.296900,41.491700,22.217400,41.571200,0.200000,In4.Cu,,,,,
segment,OUT3_BST,23.061400,24.131300,22.217400,24.975300,0.200000,In4.Cu,,,,,
segment,OUT3_BST,23.061400,8.266700,23.061400,24.131300,0.200000,In4.Cu,,,,,
via,OUT3_BST,21.630400,50.389400,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_BST,22.026500,7.231800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_CS_N,18.250000,51.930000,18.250000,52.946200,0.200000,B.Cu,,,,,
segment,OUT3_CS_N,18.250000,52.946200,18.660900,53.357100,0.200000,B.Cu,,,,,
segment,OUT3_CS_N,18.660900,53.357100,22.221900,53.357100,0.200000,B.Cu,,,,,
segment,OUT3_CS_N,22.221900,53.357100,22.865500,52.713500,0.200000,B.Cu,,,,,
segment,OUT3_CS_N,16.488200,5.711600,17.089100,5.110700,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,16.488200,8.438200,16.488200,5.711600,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,17.000000,8.950000,16.488200,8.438200,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,17.089100,5.110700,17.371700,5.110700,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,21.800000,66.058700,21.323900,66.058700,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,21.800000,66.058700,21.800000,64.900000,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,22.250000,66.508700,21.800000,66.058700,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,22.250000,66.875000,22.250000,66.508700,0.200000,F.Cu,,,,,
segment,OUT3_CS_N,17.371700,5.110700,19.112700,6.851700,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,19.112700,6.851700,20.762400,6.851700,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,20.762400,6.851700,23.275000,9.364300,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,21.469900,22.179400,21.469900,24.147700,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,21.469900,24.147700,22.192100,24.869900,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.192100,24.869900,22.192100,40.888500,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.192100,40.888500,22.296900,40.993300,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.192100,41.596500,22.192100,46.233200,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.192100,46.233200,22.264300,46.305400,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.264300,46.305400,22.264300,52.713500,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.264300,52.713500,22.264300,65.118300,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.264300,52.713500,22.865500,52.713500,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.264300,65.118300,21.323900,66.058700,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.296900,40.993300,22.296900,41.491700,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,22.296900,41.491700,22.192100,41.596500,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,23.275000,20.374300,21.469900,22.179400,0.200000,In1.Cu,,,,,
segment,OUT3_CS_N,23.275000,9.364300,23.275000,20.374300,0.200000,In1.Cu,,,,,
via,OUT3_CS_N,17.371700,5.110700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CS_N,21.323900,66.058700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CS_N,22.865500,52.713500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_CS_P,17.750000,50.913800,18.117200,50.546600,0.200000,B.Cu,,,,,
segment,OUT3_CS_P,17.750000,51.930000,17.750000,50.913800,0.200000,B.Cu,,,,,
segment,OUT3_CS_P,18.117200,50.546600,18.117200,50.393700,0.200000,B.Cu,,,,,
segment,OUT3_CS_P,13.541500,13.308500,13.541500,13.407600,0.200000,F.Cu,,,,,
segment,OUT3_CS_P,14.300000,12.550000,13.541500,13.308500,0.200000,F.Cu,,,,,
segment,OUT3_CS_P,14.622300,14.488400,13.541500,13.407600,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P,14.622300,46.898800,14.622300,14.488400,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P,18.117200,50.393700,14.622300,46.898800,0.200000,In4.Cu,,,,,
via,OUT3_CS_P,13.541500,13.407600,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CS_P,18.117200,50.393700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_CS_P_KELVIN,12.190300,12.959700,11.565500,12.959700,0.200000,F.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.600000,12.550000,12.190300,12.959700,0.200000,F.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.000000,12.550000,19.000000,12.500000,0.200000,F.Cu,,,,,
segment,OUT3_CS_P_KELVIN,20.245600,63.100000,19.790400,62.644800,0.200000,F.Cu,,,,,
segment,OUT3_CS_P_KELVIN,21.800000,63.100000,20.245600,63.100000,0.200000,F.Cu,,,,,
segment,OUT3_CS_P_KELVIN,21.800000,63.100000,22.250000,62.650000,0.200000,F.Cu,,,,,
segment,OUT3_CS_P_KELVIN,22.250000,62.650000,22.250000,61.125000,0.200000,F.Cu,,,,,
segment,OUT3_CS_P_KELVIN,14.500000,22.200000,14.500000,22.800000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,14.500000,22.800000,13.600000,23.700000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,14.600000,21.900000,14.600000,22.100000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,14.600000,22.100000,14.500000,22.200000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.000000,12.500000,19.000000,15.700000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.000000,15.700000,19.400000,16.100000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.400000,16.100000,19.400000,16.200000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.400000,16.200000,19.500000,16.300000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.500000,16.300000,19.500000,17.000000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.500000,17.000000,14.600000,21.900000,0.200000,In3.Cu,,,,,
segment,OUT3_CS_P_KELVIN,11.565500,12.963900,11.565500,12.959700,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.526500,39.463100,13.348900,38.640700,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.526500,40.398300,12.526500,39.463100,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.765500,40.637300,12.526500,40.398300,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.765500,46.811900,12.765500,40.637300,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.900000,26.200000,12.900000,26.600000,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.900000,26.600000,13.000000,26.700000,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.976900,14.375300,11.565500,12.963900,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,12.976900,26.662100,12.976900,14.375300,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,13.000000,26.000000,13.000000,26.100000,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,13.000000,26.100000,12.900000,26.200000,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,13.000000,26.700000,12.976900,26.662100,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,13.348900,27.034100,12.976900,26.662100,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,13.348900,38.640700,13.348900,27.034100,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,13.600000,23.700000,13.600000,25.400000,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,13.600000,25.400000,13.000000,26.000000,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,14.893900,48.940300,12.765500,46.811900,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,14.893900,58.230500,14.893900,48.940300,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.308200,62.644800,14.893900,58.230500,0.200000,In4.Cu,,,,,
segment,OUT3_CS_P_KELVIN,19.790400,62.644800,19.308200,62.644800,0.200000,In4.Cu,,,,,
via,OUT3_CS_P_KELVIN,11.565500,12.959700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CS_P_KELVIN,13.600000,23.700000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CS_P_KELVIN,19.000000,12.500000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CS_P_KELVIN,19.790400,62.644800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_CTL,16.287600,46.084700,16.389600,45.982700,0.200000,B.Cu,,,,,
segment,OUT3_CTL,16.287600,53.591400,16.287600,46.084700,0.200000,B.Cu,,,,,
segment,OUT3_CTL,17.750000,55.053800,16.287600,53.591400,0.200000,B.Cu,,,,,
segment,OUT3_CTL,17.750000,56.070000,17.750000,55.053800,0.200000,B.Cu,,,,,
segment,OUT3_CTL,16.587300,15.137300,15.800000,14.350000,0.200000,F.Cu,,,,,
segment,OUT3_CTL,17.245400,3.441300,18.258700,3.441300,0.200000,F.Cu,,,,,
segment,OUT3_CTL,17.888900,15.137300,16.587300,15.137300,0.200000,F.Cu,,,,,
segment,OUT3_CTL,18.258700,3.441300,18.500000,3.200000,0.200000,F.Cu,,,,,
segment,OUT3_CTL,18.885100,16.133500,17.888900,15.137300,0.200000,F.Cu,,,,,
segment,OUT3_CTL,18.885100,16.619000,18.885100,16.133500,0.200000,F.Cu,,,,,
segment,OUT3_CTL,73.000000,46.239800,72.653100,45.892900,0.200000,F.Cu,,,,,
segment,OUT3_CTL,73.000000,47.450000,73.000000,46.239800,0.200000,F.Cu,,,,,
segment,OUT3_CTL,15.123600,20.594600,18.885100,16.833100,0.200000,In4.Cu,,,,,
segment,OUT3_CTL,15.123600,44.716700,15.123600,20.594600,0.200000,In4.Cu,,,,,
segment,OUT3_CTL,16.389600,45.982700,15.123600,44.716700,0.200000,In4.Cu,,,,,
segment,OUT3_CTL,16.735200,14.469100,16.735200,3.951500,0.200000,In4.Cu,,,,,
segment,OUT3_CTL,16.735200,3.951500,17.245400,3.441300,0.200000,In4.Cu,,,,,
segment,OUT3_CTL,18.885100,16.619000,16.735200,14.469100,0.200000,In4.Cu,,,,,
segment,OUT3_CTL,18.885100,16.833100,18.885100,16.619000,0.200000,In4.Cu,,,,,
segment,OUT3_CTL,16.389600,45.882200,17.064500,45.207300,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,16.389600,45.982700,16.389600,45.882200,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,17.064500,45.207300,29.060800,45.207300,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,29.060800,45.207300,29.521700,44.746400,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,29.521700,44.746400,46.300600,44.746400,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,46.300600,44.746400,46.500800,44.946600,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,46.500800,44.946600,47.047100,44.946600,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,47.047100,44.946600,47.875800,45.775300,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,47.875800,45.775300,48.627500,45.775300,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,48.627500,45.775300,49.323700,45.079100,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,49.323700,45.079100,56.108600,45.079100,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,56.108600,45.079100,57.686200,43.501500,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,57.686200,43.501500,70.355700,43.501500,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,70.355700,43.501500,72.653100,45.798900,0.200000,In6.Cu,,,,,
segment,OUT3_CTL,72.653100,45.798900,72.653100,45.892900,0.200000,In6.Cu,,,,,
via,OUT3_CTL,16.389600,45.982700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CTL,17.245400,3.441300,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CTL,18.885100,16.619000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_CTL,72.653100,45.892900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_DIODE,19.805300,61.774400,21.250000,60.329700,0.200000,B.Cu,,,,,
segment,OUT3_DIODE,21.250000,60.329700,21.250000,56.070000,0.200000,B.Cu,,,,,
segment,OUT3_DIODE,14.500000,2.650000,15.600000,3.750000,0.200000,F.Cu,,,,,
segment,OUT3_DIODE,14.900800,5.249200,12.538300,5.249200,0.200000,F.Cu,,,,,
segment,OUT3_DIODE,15.600000,3.750000,15.600000,4.550000,0.200000,F.Cu,,,,,
segment,OUT3_DIODE,15.600000,4.550000,14.900800,5.249200,0.200000,F.Cu,,,,,
segment,OUT3_DIODE,12.538300,13.366700,12.538300,5.249200,0.200000,In4.Cu,,,,,
segment,OUT3_DIODE,14.220600,15.049000,12.538300,13.366700,0.200000,In4.Cu,,,,,
segment,OUT3_DIODE,14.220600,47.093200,14.220600,15.049000,0.200000,In4.Cu,,,,,
segment,OUT3_DIODE,15.914100,48.786700,14.220600,47.093200,0.200000,In4.Cu,,,,,
segment,OUT3_DIODE,15.914100,58.596500,15.914100,48.786700,0.200000,In4.Cu,,,,,
segment,OUT3_DIODE,19.092000,61.774400,15.914100,58.596500,0.200000,In4.Cu,,,,,
segment,OUT3_DIODE,19.805300,61.774400,19.092000,61.774400,0.200000,In4.Cu,,,,,
via,OUT3_DIODE,12.538300,5.249200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_DIODE,19.805300,61.774400,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_EN_UVLO,16.750000,56.070000,16.750000,57.128600,0.200000,B.Cu,,,,,
segment,OUT3_EN_UVLO,16.750000,57.128600,16.582100,57.296500,0.200000,B.Cu,,,,,
segment,OUT3_EN_UVLO,19.350400,8.167900,19.350400,9.440600,0.200000,F.Cu,,,,,
segment,OUT3_EN_UVLO,19.350400,9.440600,20.659800,10.750000,0.200000,F.Cu,,,,,
segment,OUT3_EN_UVLO,20.659800,10.750000,20.700000,10.750000,0.200000,F.Cu,,,,,
segment,OUT3_EN_UVLO,22.200000,10.750000,20.700000,10.750000,0.200000,F.Cu,,,,,
segment,OUT3_EN_UVLO,14.621200,12.897100,14.621200,24.672200,0.200000,In1.Cu,,,,,
segment,OUT3_EN_UVLO,14.621200,24.672200,15.022400,25.073400,0.200000,In1.Cu,,,,,
segment,OUT3_EN_UVLO,14.772300,27.289100,14.772300,55.486700,0.200000,In1.Cu,,,,,
segment,OUT3_EN_UVLO,14.772300,55.486700,16.582100,57.296500,0.200000,In1.Cu,,,,,
segment,OUT3_EN_UVLO,15.022400,25.073400,15.022400,27.039000,0.200000,In1.Cu,,,,,
segment,OUT3_EN_UVLO,15.022400,27.039000,14.772300,27.289100,0.200000,In1.Cu,,,,,
segment,OUT3_EN_UVLO,19.350400,8.167900,14.621200,12.897100,0.200000,In1.Cu,,,,,
via,OUT3_EN_UVLO,16.582100,57.296500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_EN_UVLO,19.350400,8.167900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_FET_DRAIN,16.603900,16.953900,15.800000,16.150000,0.200000,F.Cu,,,,,
segment,OUT3_FET_DRAIN,16.612300,16.953900,16.603900,16.953900,0.200000,F.Cu,,,,,
segment,OUT3_FET_DRAIN,20.936400,68.121800,20.936400,69.814500,0.200000,F.Cu,,,,,
segment,OUT3_FET_DRAIN,15.600300,29.275300,15.600300,49.709100,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,15.600300,49.709100,19.361300,53.470100,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,15.891500,23.530000,15.891500,28.984100,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,15.891500,28.984100,15.600300,29.275300,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,16.088800,18.778500,16.437000,19.126700,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,16.437000,19.126700,16.437000,22.984500,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,16.437000,22.984500,15.891500,23.530000,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,19.361300,53.470100,19.361300,57.424400,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,19.361300,57.424400,20.697200,58.760300,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,20.697200,58.760300,20.697200,69.575300,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,20.697200,69.575300,20.936400,69.814500,0.200000,In1.Cu,,,,,
segment,OUT3_FET_DRAIN,16.088800,18.778500,16.612300,18.255000,0.200000,In4.Cu,,,,,
segment,OUT3_FET_DRAIN,16.612300,18.255000,16.612300,16.953900,0.200000,In4.Cu,,,,,
via,OUT3_FET_DRAIN,16.088800,18.778500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_FET_DRAIN,16.612300,16.953900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_FET_DRAIN,20.936400,69.814500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_FLT,18.250000,56.070000,18.250000,57.086200,0.200000,B.Cu,,,,,
segment,OUT3_FLT,18.395300,57.086200,18.250000,57.086200,0.200000,B.Cu,,,,,
segment,OUT3_FLT,18.395300,57.086200,18.395300,57.307200,0.200000,B.Cu,,,,,
segment,OUT3_FLT,18.750000,56.070000,18.750000,57.086200,0.200000,B.Cu,,,,,
segment,OUT3_FLT,18.750000,57.086200,18.395300,57.086200,0.200000,B.Cu,,,,,
segment,OUT3_FLT,14.300000,16.918600,14.300000,16.150000,0.200000,F.Cu,,,,,
segment,OUT3_FLT,15.240300,17.858900,14.300000,16.918600,0.200000,F.Cu,,,,,
segment,OUT3_FLT,21.200000,3.200000,20.299900,2.299900,0.200000,F.Cu,,,,,
segment,OUT3_FLT,79.700000,51.600000,80.100000,51.200000,0.200000,F.Cu,,,,,
segment,OUT3_FLT,80.100000,49.600000,80.800000,48.900000,0.200000,F.Cu,,,,,
segment,OUT3_FLT,80.100000,51.200000,80.100000,49.600000,0.200000,F.Cu,,,,,
segment,OUT3_FLT,80.800000,47.700000,81.000000,47.500000,0.200000,F.Cu,,,,,
segment,OUT3_FLT,80.800000,48.900000,80.800000,47.700000,0.200000,F.Cu,,,,,
segment,OUT3_FLT,81.000000,47.500000,81.000000,47.450000,0.200000,F.Cu,,,,,
segment,OUT3_FLT,15.022900,18.076300,15.022900,24.505900,0.200000,In1.Cu,,,,,
segment,OUT3_FLT,15.022900,24.505900,15.425600,24.908600,0.200000,In1.Cu,,,,,
segment,OUT3_FLT,15.174500,28.932900,15.174500,54.086400,0.200000,In1.Cu,,,,,
segment,OUT3_FLT,15.174500,54.086400,18.395300,57.307200,0.200000,In1.Cu,,,,,
segment,OUT3_FLT,15.240300,17.858900,15.022900,18.076300,0.200000,In1.Cu,,,,,
segment,OUT3_FLT,15.425600,24.908600,15.425600,28.681800,0.200000,In1.Cu,,,,,
segment,OUT3_FLT,15.425600,28.681800,15.174500,28.932900,0.200000,In1.Cu,,,,,
segment,OUT3_FLT,18.395300,57.307200,20.567400,55.135100,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,20.567400,55.135100,27.257700,55.135100,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,27.257700,55.135100,27.384900,55.262300,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,27.384900,55.262300,28.459400,55.262300,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,28.459400,55.262300,28.722100,55.525000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,28.722100,55.525000,38.337700,55.525000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,38.337700,55.525000,40.851400,53.011300,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,40.851400,52.597700,43.871700,49.577400,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,40.851400,53.011300,40.851400,52.597700,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,43.871700,49.577400,50.223800,49.577400,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,50.223800,49.577400,51.755000,51.108600,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,51.755000,51.108600,64.830400,51.108600,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,64.830400,51.108600,65.980900,49.958100,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,65.980900,49.958100,68.859800,49.958100,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,68.859800,49.958100,69.394300,50.492600,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,69.394300,50.492600,69.400000,50.500000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,69.400000,50.500000,74.400000,50.500000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,74.400000,50.500000,75.900000,52.000000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,75.900000,52.000000,75.900000,52.100000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,75.900000,52.100000,76.100000,52.300000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,76.100000,52.300000,76.900000,52.300000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,76.900000,52.300000,77.000000,52.200000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,77.000000,52.200000,78.700000,52.200000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,78.700000,52.200000,78.800000,52.100000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,78.800000,52.100000,78.900000,52.100000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,78.900000,52.100000,79.400000,51.600000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,79.400000,51.600000,79.700000,51.600000,0.200000,In3.Cu,,,,,
segment,OUT3_FLT,15.185600,17.804200,15.240300,17.858900,0.200000,In4.Cu,,,,,
segment,OUT3_FLT,15.185600,7.622600,15.185600,17.804200,0.200000,In4.Cu,,,,,
segment,OUT3_FLT,16.228700,3.585300,16.228700,6.579500,0.200000,In4.Cu,,,,,
segment,OUT3_FLT,16.228700,6.579500,15.185600,7.622600,0.200000,In4.Cu,,,,,
segment,OUT3_FLT,17.514100,2.299900,16.228700,3.585300,0.200000,In4.Cu,,,,,
segment,OUT3_FLT,20.299900,2.299900,17.514100,2.299900,0.200000,In4.Cu,,,,,
via,OUT3_FLT,15.240300,17.858900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_FLT,18.395300,57.307200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_FLT,20.299900,2.299900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_FLT,79.700000,51.600000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT3_GATE,19.909100,15.140900,19.909100,15.173700,0.200000,F.Cu,,,,,
segment,OUT3_GATE,20.700000,14.350000,19.909100,15.140900,0.200000,F.Cu,,,,,
segment,OUT3_GATE,20.700000,14.350000,21.529100,13.520900,0.200000,F.Cu,,,,,
segment,OUT3_GATE,21.529100,13.520900,23.070900,13.520900,0.200000,F.Cu,,,,,
segment,OUT3_GATE,21.700000,8.950000,21.789900,8.950000,0.200000,F.Cu,,,,,
segment,OUT3_GATE,21.789900,8.950000,23.070900,10.231000,0.200000,F.Cu,,,,,
segment,OUT3_GATE,23.070900,10.231000,23.070900,13.520900,0.200000,F.Cu,,,,,
segment,OUT3_GATE,23.070900,13.520900,23.900000,14.350000,0.200000,F.Cu,,,,,
segment,OUT3_GATE,4.773700,77.801700,4.382500,77.410500,0.200000,F.Cu,,,,,
segment,OUT3_GATE,5.300000,76.100000,5.300000,77.801700,0.200000,F.Cu,,,,,
segment,OUT3_GATE,5.300000,77.801700,4.773700,77.801700,0.200000,F.Cu,,,,,
segment,OUT3_GATE,19.077800,33.467400,19.077800,48.687300,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,19.077800,48.687300,20.565400,50.174900,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,19.133000,24.859100,19.133000,33.412200,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,19.133000,33.412200,19.077800,33.467400,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,19.534700,15.548100,19.534700,24.457400,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,19.534700,24.457400,19.133000,24.859100,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,19.909100,15.173700,19.534700,15.548100,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,20.565400,50.174900,20.565400,51.838400,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,20.565400,51.838400,20.967100,52.240100,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,20.967100,52.240100,20.967100,62.339300,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,20.967100,62.339300,5.895900,77.410500,0.200000,In4.Cu,,,,,
segment,OUT3_GATE,5.895900,77.410500,4.382500,77.410500,0.200000,In4.Cu,,,,,
via,OUT3_GATE,19.909100,15.173700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT3_GATE,4.382500,77.410500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
